"influenced","influenced_lab","influencer","influencer_lab"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","Friedrich Wilhelm Joseph Schelling"
"http://dbpedia.org/resource/Robert_C._Solomon","Robert C. Solomon","http://dbpedia.org/resource/Frithjof_Bergmann","Frithjof Bergmann"
"http://dbpedia.org/resource/Brian_Massumi","Brian Massumi","http://dbpedia.org/resource/Félix_Guattari","Félix Guattari"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/G._K._Chesterton","G. K. Chesterton"
"http://dbpedia.org/resource/Oscar_Horta","Oscar Horta","http://dbpedia.org/resource/José_Ferrater_Mora","José Ferrater Mora"
"http://dbpedia.org/resource/Richard_J._Bernstein","Richard J. Bernstein","http://dbpedia.org/resource/Jürgen_Habermas","Jürgen Habermas"
"http://dbpedia.org/resource/Robert_Anton_Wilson","Robert Anton Wilson","http://dbpedia.org/resource/Timothy_Leary","Timothy Leary"
"http://dbpedia.org/resource/Maine_de_Biran","Maine de Biran","http://dbpedia.org/resource/Stoicism","Stoicism"
"http://dbpedia.org/resource/René_Descartes","René Descartes","http://dbpedia.org/resource/Stoicism","Stoicism"
"http://dbpedia.org/resource/Sandrine_Bergès","Sandrine Bergès","http://dbpedia.org/resource/Stoicism","Stoicism"
"http://dbpedia.org/resource/Sayyad_Laal_Shah_Hamdani","Sayyad Laal Shah Hamdani","http://dbpedia.org/resource/Baha'_al-Din_Naqshband","Baha' al-Din Naqshband"
"http://dbpedia.org/resource/Marcel_Paquet","Marcel Paquet","http://dbpedia.org/resource/Baruch_Spinoza","Baruch Spinoza"
"http://dbpedia.org/resource/Richard_Popkin","Richard Popkin","http://dbpedia.org/resource/Baruch_Spinoza","Baruch Spinoza"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/Baruch_Spinoza","Baruch Spinoza"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/Baruch_Spinoza","Baruch Spinoza"
"http://dbpedia.org/resource/Jennifer_Hornsby","Jennifer Hornsby","http://dbpedia.org/resource/J._L._Austin","J. L. Austin"
"http://dbpedia.org/resource/Rey_Chow","Rey Chow","http://dbpedia.org/resource/Jacques_Derrida","Jacques Derrida"
"http://dbpedia.org/resource/Richard_J._Bernstein","Richard J. Bernstein","http://dbpedia.org/resource/Jacques_Derrida","Jacques Derrida"
"http://dbpedia.org/resource/Richard_Kearney","Richard Kearney","http://dbpedia.org/resource/Jacques_Derrida","Jacques Derrida"
"http://dbpedia.org/resource/Richard_Rorty","Richard Rorty","http://dbpedia.org/resource/Jacques_Derrida","Jacques Derrida"
"http://dbpedia.org/resource/Robert_J._C._Young","Robert J. C. Young","http://dbpedia.org/resource/Jacques_Derrida","Jacques Derrida"
"http://dbpedia.org/resource/Souleymane_Bachir_Diagne","Souleymane Bachir Diagne","http://dbpedia.org/resource/Jacques_Derrida","Jacques Derrida"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/Jacques_Lacan","Jacques Lacan"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/Jacques_Rancière","Jacques Rancière"
"http://dbpedia.org/resource/Richard_Tarnas","Richard Tarnas","http://dbpedia.org/resource/James_Hillman","James Hillman"
"http://dbpedia.org/resource/Robert_Anton_Wilson","Robert Anton Wilson","http://dbpedia.org/resource/James_Joyce","James Joyce"
"http://dbpedia.org/resource/René_Descartes","René Descartes","http://dbpedia.org/resource/Sextus_Empiricus","Sextus Empiricus"
"http://dbpedia.org/resource/Renzo_Novatore","Renzo Novatore","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Richard_J._Bernstein","Richard J. Bernstein","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Robert_Anton_Wilson","Robert Anton Wilson","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/Sigmund_Freud","Sigmund Freud"
"http://dbpedia.org/resource/Robert_Anton_Wilson","Robert Anton Wilson","http://dbpedia.org/resource/Silvio_Gesell","Silvio Gesell"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/Theodor_W._Adorno","Theodor W. Adorno"
"http://dbpedia.org/resource/René_Descartes","René Descartes","http://dbpedia.org/resource/Thomas_Aquinas","Thomas Aquinas"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/Thomas_Aquinas","Thomas Aquinas"
"http://dbpedia.org/resource/Richard_Rorty","Richard Rorty","http://dbpedia.org/resource/Thomas_Kuhn","Thomas Kuhn"
"http://dbpedia.org/resource/Richard_Tarnas","Richard Tarnas","http://dbpedia.org/resource/Thomas_Kuhn","Thomas Kuhn"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/Thomas_More","Thomas More"
"http://dbpedia.org/resource/Rey_Chow","Rey Chow","http://dbpedia.org/resource/Teresa_de_Lauretis","Teresa de Lauretis"
"http://dbpedia.org/resource/Richard_Velkley","Richard Velkley","http://dbpedia.org/resource/Richard_Kennington","Richard Kennington"
"http://dbpedia.org/resource/Robert_Anton_Wilson","Robert Anton Wilson","http://dbpedia.org/resource/Ezra_Pound","Ezra Pound"
"http://dbpedia.org/resource/René_Descartes","René Descartes","http://dbpedia.org/resource/Marin_Mersenne","Marin Mersenne"
"http://dbpedia.org/resource/Marcel_Paquet","Marcel Paquet","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Reza_Davari_Ardakani","Reza Davari Ardakani","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Richard_Rorty","Richard Rorty","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Richard_Velkley","Richard Velkley","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Robert_Brandom","Robert Brandom","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Ullrich_Haase","Ullrich Haase","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Kristi_Sweet","Kristi Sweet","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Anthony_Steinbock","Anthony Steinbock","http://dbpedia.org/resource/Martin_Heidegger","Martin Heidegger"
"http://dbpedia.org/resource/Sandrine_Bergès","Sandrine Bergès","http://dbpedia.org/resource/Mary_Wollstonecraft","Mary Wollstonecraft"
"http://dbpedia.org/resource/Hipparchia_of_Maroneia","Hipparchia of Maroneia","http://dbpedia.org/resource/Crates_of_Thebes","Crates of Thebes"
"http://dbpedia.org/resource/René_Descartes","René Descartes","http://dbpedia.org/resource/Jacobus_Golius","Jacobus Golius"
"http://dbpedia.org/resource/Souleymane_Bachir_Diagne","Souleymane Bachir Diagne","http://dbpedia.org/resource/Jean-Toussaint_Desanti","Jean-Toussaint Desanti"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/Homer","Homer"
"http://dbpedia.org/resource/Richard_Rorty","Richard Rorty","http://dbpedia.org/resource/Hubert_Dreyfus","Hubert Dreyfus"
"http://dbpedia.org/resource/Sandrine_Bergès","Sandrine Bergès","http://dbpedia.org/resource/Héloïse","Héloïse"
"http://dbpedia.org/resource/Sandrine_Bergès","Sandrine Bergès","http://dbpedia.org/resource/Madame_Roland","Madame Roland"
"http://dbpedia.org/resource/Sandrine_Bergès","Sandrine Bergès","http://dbpedia.org/resource/Olympe_de_Gouges","Olympe de Gouges"
"http://dbpedia.org/resource/Maine_de_Biran","Maine de Biran","http://dbpedia.org/resource/René_Descartes","René Descartes"
"http://dbpedia.org/resource/Brian_E._O'Neil","Brian E. O'Neil","http://dbpedia.org/resource/René_Descartes","René Descartes"
"http://dbpedia.org/resource/Richard_Popkin","Richard Popkin","http://dbpedia.org/resource/René_Descartes","René Descartes"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/René_Descartes","René Descartes"
"http://dbpedia.org/resource/Richard_J._Bernstein","Richard J. Bernstein","http://dbpedia.org/resource/Richard_Rorty","Richard Rorty"
"http://dbpedia.org/resource/Robert_Brandom","Robert Brandom","http://dbpedia.org/resource/Richard_Rorty","Richard Rorty"
"http://dbpedia.org/resource/Robert_Brandom","Robert Brandom","http://dbpedia.org/resource/Robert_B._Pippin","Robert B. Pippin"
"http://dbpedia.org/resource/Ian_Shapiro","Ian Shapiro","http://dbpedia.org/resource/Robert_Dahl","Robert Dahl"
"http://dbpedia.org/resource/Richard_David_Precht","Richard David Precht","http://dbpedia.org/resource/Robert_Musil","Robert Musil"
"http://dbpedia.org/resource/Manon_Garcia","Manon Garcia","http://dbpedia.org/resource/Simone_de_Beauvoir","Simone de Beauvoir"
"http://dbpedia.org/resource/Sally_Scholz","Sally Scholz","http://dbpedia.org/resource/Simone_de_Beauvoir","Simone de Beauvoir"
"http://dbpedia.org/resource/René_Guénon","René Guénon","http://dbpedia.org/resource/Socrates","Socrates"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/Socrates","Socrates"
"http://dbpedia.org/resource/Sophie_Oluwole","Sophie Oluwole","http://dbpedia.org/resource/Socrates","Socrates"
"http://dbpedia.org/resource/Antisthenes","Antisthenes","http://dbpedia.org/resource/Socrates","Socrates"
"http://dbpedia.org/resource/Sandrine_Bergès","Sandrine Bergès","http://dbpedia.org/resource/Sophie_de_Condorcet","Sophie de Condorcet"
"http://dbpedia.org/resource/Ian_Shapiro","Ian Shapiro","http://dbpedia.org/resource/Douglas_W._Rae","Douglas W. Rae"
"http://dbpedia.org/resource/Zoilus","Zoilus","http://dbpedia.org/resource/Isocrates","Isocrates"
"http://dbpedia.org/resource/Renzo_Novatore","Renzo Novatore","http://dbpedia.org/resource/Oscar_Wilde","Oscar Wilde"
"http://dbpedia.org/resource/Rigas_Feraios","Rigas Feraios","http://dbpedia.org/resource/Voltaire","Voltaire"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/Voltaire","Voltaire"
"http://dbpedia.org/resource/Majid_Naficy","Majid Naficy","http://dbpedia.org/resource/Walt_Whitman","Walt Whitman"
"http://dbpedia.org/resource/Brian_Massumi","Brian Massumi","http://dbpedia.org/resource/Gilles_Deleuze","Gilles Deleuze"
"http://dbpedia.org/resource/Antisthenes","Antisthenes","http://dbpedia.org/resource/Gorgias","Gorgias"
"http://dbpedia.org/resource/Maine_de_Biran","Maine de Biran","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","Gottfried Wilhelm Leibniz"
"http://dbpedia.org/resource/Robert_Merrihew_Adams","Robert Merrihew Adams","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","Gottfried Wilhelm Leibniz"
"http://dbpedia.org/resource/Ernst_Platner","Ernst Platner","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","Gottfried Wilhelm Leibniz"
"http://dbpedia.org/resource/Robert_Brandom","Robert Brandom","http://dbpedia.org/resource/Gottlob_Frege","Gottlob Frege"
"http://dbpedia.org/resource/Liu_Junning","Liu Junning","http://dbpedia.org/resource/Gu_Zhun","Gu Zhun"
"http://dbpedia.org/resource/Robert_Anton_Wilson","Robert Anton Wilson","http://dbpedia.org/resource/H._P._Lovecraft","H. P. Lovecraft"
"http://dbpedia.org/resource/René_Guénon","René Guénon","http://dbpedia.org/resource/Ibn_Arabi","Ibn Arabi"
"http://dbpedia.org/resource/Mahdi_Amel","Mahdi Amel","http://dbpedia.org/resource/Ibn_Khaldun","Ibn Khaldun"
"http://dbpedia.org/resource/Malek_Bennabi","Malek Bennabi","http://dbpedia.org/resource/Ibn_Khaldun","Ibn Khaldun"
"http://dbpedia.org/resource/René_Guénon","René Guénon","http://dbpedia.org/resource/Ibn_Khaldun","Ibn Khaldun"
"http://dbpedia.org/resource/René_Descartes","René Descartes","http://dbpedia.org/resource/Ibn_al-Haytham","Ibn al-Haytham"
"http://dbpedia.org/resource/Marcel_Paquet","Marcel Paquet","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Odo_Marquard","Odo Marquard","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Richard_Avenarius","Richard Avenarius","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Richard_J._Bernstein","Richard J. Bernstein","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Richard_Velkley","Richard Velkley","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Robert_B._Pippin","Robert B. Pippin","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Robert_Brandom","Robert Brandom","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Robert_Paul_Wolff","Robert Paul Wolff","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Roberto_Torretti","Roberto Torretti","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Ernst_Platner","Ernst Platner","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Sally_Sedgwick","Sally Sedgwick","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Kristi_Sweet","Kristi Sweet","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Anthony_Steinbock","Anthony Steinbock","http://dbpedia.org/resource/Immanuel_Kant","Immanuel Kant"
"http://dbpedia.org/resource/Richard_Rorty","Richard Rorty","http://dbpedia.org/resource/Isaiah_Berlin","Isaiah Berlin"
"http://dbpedia.org/resource/Mahdi_Amel","Mahdi Amel","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Renzo_Novatore","Renzo Novatore","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Richard_J._Bernstein","Richard J. Bernstein","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Robert_Paul_Wolff","Robert Paul Wolff","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/Karl_Marx","Karl Marx"
"http://dbpedia.org/resource/Marcel_Gauchet","Marcel Gauchet","http://dbpedia.org/resource/Maurice_Merleau-Ponty","Maurice Merleau-Ponty"
"http://dbpedia.org/resource/Anthony_Steinbock","Anthony Steinbock","http://dbpedia.org/resource/Maurice_Merleau-Ponty","Maurice Merleau-Ponty"
"http://dbpedia.org/resource/Alicja_Gescinska","Alicja Gescinska","http://dbpedia.org/resource/Max_Scheler","Max Scheler"
"http://dbpedia.org/resource/Renzo_Novatore","Renzo Novatore","http://dbpedia.org/resource/Max_Stirner","Max Stirner"
"http://dbpedia.org/resource/Robert_Anton_Wilson","Robert Anton Wilson","http://dbpedia.org/resource/Max_Stirner","Max Stirner"
"http://dbpedia.org/resource/Cheng_Yi_(philosopher)","Cheng Yi (philosopher)","http://dbpedia.org/resource/Mencius","Mencius"
"http://dbpedia.org/resource/Robert_Brandom","Robert Brandom","http://dbpedia.org/resource/Michael_Dummett","Michael Dummett"
"http://dbpedia.org/resource/Richard_David_Precht","Richard David Precht","http://dbpedia.org/resource/Michael_Sandel","Michael Sandel"
"http://dbpedia.org/resource/Ian_Shapiro","Ian Shapiro","http://dbpedia.org/resource/Michael_Walzer","Michael Walzer"
"http://dbpedia.org/resource/Marcel_Paquet","Marcel Paquet","http://dbpedia.org/resource/Michel_Foucault","Michel Foucault"
"http://dbpedia.org/resource/Rey_Chow","Rey Chow","http://dbpedia.org/resource/Michel_Foucault","Michel Foucault"
"http://dbpedia.org/resource/Richard_Rorty","Richard Rorty","http://dbpedia.org/resource/Michel_Foucault","Michel Foucault"
"http://dbpedia.org/resource/Robert_J._C._Young","Robert J. C. Young","http://dbpedia.org/resource/Michel_Foucault","Michel Foucault"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/Michel_Foucault","Michel Foucault"
"http://dbpedia.org/resource/René_Descartes","René Descartes","http://dbpedia.org/resource/Michel_de_Montaigne","Michel de Montaigne"
"http://dbpedia.org/resource/Simone_Weil","Simone Weil","http://dbpedia.org/resource/Michel_de_Montaigne","Michel de Montaigne"
"http://dbpedia.org/resource/Sissela_Bok","Sissela Bok","http://dbpedia.org/resource/Michel_de_Montaigne","Michel de Montaigne"
"http://dbpedia.org/resource/Slavoj_Žižek","Slavoj Žižek","http://dbpedia.org/resource/Mladen_Dolar","Mladen Dolar"
"http://dbpedia.org/resource/Socrates","Socrates","http://dbpedia.org/resource/Parmenides","Parmenides"
"http://dbpedia.org/resource/Richard_Kearney","Richard Kearney","http://dbpedia.org/resource/Paul_Ricœur","Paul Ricœur"
"http://dbpedia.org/resource/Nuel_Belnap","Nuel Belnap","http://dbpedia.org/resource/Paul_Weiss_(philosopher)","Paul Weiss (philosopher)"
"http://dbpedia.org/resource/Richard_J._Bernstein","Richard J. Bernstein","http://dbpedia.org/resource/Paul_Weiss_(philosopher)","Paul Weiss (philosopher)"
"http://dbpedia.org/resource/Richard_J._Bernstein","Richard J. Bernstein","http://dbpedia.org/resource/Søren_Kierkegaard","Søren Kierkegaard"
"http://dbpedia.org/resource/Robert_Merrihew_Adams","Robert Merrihew Adams","http://dbpedia.org/resource/Søren_Kierkegaard","Søren Kierkegaard"
"http://dbpedia.org/resource/Maimonides","Maimonides","http://dbpedia.org/resource/Talmud","Talmud"
"http://dbpedia.org/resource/Socrates","Socrates","http://dbpedia.org/resource/Damon_of_Athens","Damon of Athens"
"http://dbpedia.org/resource/Socrates","Socrates","http://dbpedia.org/resource/Prodicus","Prodicus"
"http://dbpedia.org/resource/Maarten_Boudry","Maarten Boudry",,
"http://dbpedia.org/resource/Mahmoud_Mehrmohammadi","Mahmoud Mehrmohammadi",,
"http://dbpedia.org/resource/Marc-Antoine_Laugier","Marc-Antoine Laugier",,
"http://dbpedia.org/resource/Bradley_Dowden","Bradley Dowden",,
"http://dbpedia.org/resource/Brian_David_Ellis","Brian David Ellis",,
"http://dbpedia.org/resource/Byram_D._Avari","Byram D. Avari",,
"http://dbpedia.org/resource/Caesar_E._Farah","Caesar E. Farah",,
"http://dbpedia.org/resource/Northrop_Frye","Northrop Frye",,
